06/18/2020 10:01:38
Tempo T_f_e T_f_s AR AR T_q_e T_q_s Corrente_P_f Corrente_P_q Corrente_P_RESERVA Corrente_eletromag_f Corrente_eletromag_q AR AR T_1 T_2 T_3 T_4 T_5 T_6 T_7 T_8 T_9 T_10 T_11 T_12 T_13 T_14 T_15 T_16 Velocidade_f_(m/s) Vazao_f_(L/s) q_f_(W) AR AR AR Velocidade_q_(m/s) Vazao_q_(L/s) q_q_(W) DeltaP_q_(Pa) DeltaP_f_(Pa) DeltaP_f_(Psi) AR
21,602000  	17,248148  	34,442353  	22,292343  	57,696365  	70,590224  	63,195995  	0,004497  	0,006331  	0,003960  	0,004072  	0,004254  	0,000000  	-0,000000  	23,290527  	20,065483  	21,070922  	22,650328  	28,117850  	26,608983  	28,076239  	29,122536  	34,992778  	33,641650  	37,166077  	57,434115  	24,522474  	23,919023  	25,290662  	62,056139  	0,065015  	0,032944  	-2369,454215  	1925,407954  	-0,054073  	-0,049998  	0,227080  	0,115063  	-3,561636  	5002,036397  	11629,898954  	1,686774  	-0,047950  
22,612000  	17,227424  	34,451288  	22,291913  	657,183579  	70,592281  	63,193260  	0,004495  	0,006324  	0,003963  	0,004089  	0,004218  	-0,000000  	-0,000000  	23,296845  	20,065555  	21,071656  	22,662859  	28,122186  	26,610713  	28,075317  	29,137713  	34,995294  	33,635970  	37,174802  	57,443576  	24,526024  	23,920062  	25,302326  	62,056575  	0,078996  	0,040028  	-2883,929897  	18569,212477  	-0,027630  	-0,050002  	0,198861  	0,100764  	-3,121052  	4988,369245  	11601,026143  	1,682587  	-0,047953  
23,602000  	17,214273  	34,448145  	22,292650  	657,183579  	70,595614  	63,183997  	0,004490  	0,006330  	0,003966  	0,004073  	0,004243  	0,000000  	-0,000000  	23,296262  	20,060300  	21,054422  	22,672720  	28,126506  	26,613365  	28,068030  	29,122150  	34,991415  	33,625634  	37,159549  	57,439736  	24,529391  	23,925204  	25,303339  	62,044964  	0,065759  	0,033320  	-2402,083089  	18566,880283  	-0,027626  	-0,049995  	0,218800  	0,110868  	-3,439830  	5000,748138  	11489,884534  	1,666467  	-0,047947  
24,600000  	17,198515  	34,439826  	22,291852  	1256,670793  	70,599103  	63,192327  	0,004484  	0,006326  	0,003964  	0,004092  	0,004289  	-0,000000  	-0,000000  	23,300384  	20,071457  	21,059600  	22,678464  	28,128983  	26,625894  	28,081959  	29,114238  	34,989616  	33,631612  	37,165556  	57,438896  	24,543388  	23,928331  	25,312918  	62,045848  	0,081283  	0,041187  	-2970,464474  	25624,054961  	-0,018555  	-0,050002  	0,255051  	0,129236  	-4,007119  	4992,475970  	11354,466887  	1,646826  	-0,047953  
25,604000  	17,195971  	34,440843  	22,290747  	956,927186  	70,601471  	63,187603  	0,004490  	0,006323  	0,003961  	0,004085  	0,004221  	-0,000000  	-0,000000  	23,300520  	20,070797  	21,060131  	22,677801  	28,131010  	26,629715  	28,093015  	29,126823  	35,000158  	33,643878  	37,161922  	57,432709  	24,549320  	23,937147  	25,302630  	62,063428  	0,075522  	0,038267  	-2760,483967  	22584,048722  	-0,022200  	-0,050001  	0,200951  	0,101823  	-3,160180  	4985,791312  	11480,119042  	1,665050  	-0,047952  
26,601000  	17,212954  	34,450518  	22,290562  	357,439972  	70,602406  	63,186857  	0,004499  	0,006339  	0,003965  	0,004069  	0,004255  	0,000000  	-0,000000  	23,289198  	20,071008  	21,062839  	22,662089  	28,123986  	26,620417  	28,089912  	29,114513  	34,985941  	33,635354  	37,158589  	57,431366  	24,552372  	23,927788  	25,293283  	62,047878  	0,062850  	0,031846  	-2296,306583  	12630,566486  	-0,036569  	-0,049996  	0,227846  	0,115451  	-3,583950  	5019,000248  	11685,999340  	1,694911  	-0,047948  
27,601000  	17,217001  	34,452829  	22,290654  	1256,670793  	70,603776  	63,192016  	0,004496  	0,006305  	0,003966  	0,004108  	0,004243  	0,000001  	-0,000000  	23,297156  	20,078061  	21,069524  	22,659056  	28,123958  	26,625587  	28,088865  	29,123905  	34,999623  	33,651341  	37,162517  	57,432764  	24,556115  	23,942385  	25,303480  	62,053983  	0,093981  	0,047621  	-3433,411802  	25619,384185  	-0,018552  	-0,049992  	0,218985  	0,110961  	-3,442807  	4947,377694  	11613,383056  	1,684379  	-0,047944  
28,599000  	17,202960  	34,447159  	22,290409  	57,696365  	70,604462  	63,192576  	0,004478  	0,006335  	0,003961  	0,004128  	0,004247  	0,000001  	-0,000000  	23,307877  	20,061235  	21,068044  	22,661129  	28,116086  	26,607975  	28,077460  	29,120011  	35,001014  	33,643510  	37,170439  	57,439708  	24,548846  	23,927576  	25,298430  	62,051440  	0,110047  	0,055762  	-4022,290850  	1925,275427  	-0,054066  	-0,049991  	0,222071  	0,112525  	-3,491386  	5010,259751  	11235,063799  	1,629508  	-0,047943  
29,599000  	17,191648  	34,443708  	22,289948  	57,696365  	70,605054  	63,189592  	0,004490  	0,006342  	0,003965  	0,004042  	0,004241  	0,000000  	-0,000000  	23,295330  	20,057520  	21,068537  	22,658153  	28,119482  	26,608695  	28,078013  	29,116171  	34,994472  	33,644994  	37,165795  	57,435509  	24,549879  	23,933606  	25,291918  	62,050363  	0,040300  	0,020420  	-1473,679153  	1925,435780  	-0,054070  	-0,049995  	0,217363  	0,110139  	-3,419006  	5026,097348  	11488,895981  	1,666323  	-0,047947  
30,602000  	17,186559  	34,447283  	22,288229  	1256,670793  	70,607234  	63,184557  	0,004500  	0,006322  	0,003964  	0,004091  	0,004235  	-0,000000  	-0,000000  	23,287154  	20,049581  	21,053048  	22,656610  	28,112869  	26,611120  	28,068254  	29,107505  	34,979767  	33,621137  	37,166158  	57,432343  	24,537601  	23,927675  	25,291565  	62,049087  	0,080517  	0,040798  	-2945,760611  	25624,257128  	-0,018555  	-0,050002  	0,212736  	0,107795  	-3,349484  	4983,582665  	11704,901887  	1,697652  	-0,047953  
